1.500000000000000000e+00,1.178750000000000000e+03,4.300000000000000000e+01,4.971583761462568418e+00,7.620000000000000000e+02,9.500000000000000000e+01,1.327500000000000000e+03,9.200000000000000000e+01,1.361750000000000000e+03,6.705000000000000000e+02,1.049999976158099990e+01,5.792500019073499828e+01,7.351607796315152710e-01
1.600000000000000089e+00,1.236000000000000000e+03,6.100000000000000000e+01,5.216918999884965658e+00,7.742500000000000000e+02,1.040000000000000000e+02,1.301250000000000000e+03,9.500000000000000000e+01,1.401250000000000000e+03,6.640000000000000000e+02,9.524999856948900501e+00,6.677499866485599966e+01,7.950537885142038297e-01
1.899999999999999911e+00,1.285500000000000000e+03,6.300000000000000000e+01,7.269933357535689922e+00,8.685000000000000000e+02,1.460000000000000000e+02,1.162250000000000000e+03,1.120000000000000000e+02,1.536750000000000000e+03,7.990000000000000000e+02,8.299999833106999958e+00,7.642500114440899495e+01,8.392680677502770692e-01
2.899999999999999911e+00,1.371000000000000000e+03,1.640000000000000000e+02,1.153900721356371406e+01,1.033500000000000000e+03,2.070000000000000000e+02,9.832500000000000000e+02,1.280000000000000000e+02,1.730250000000000000e+03,1.036500000000000000e+03,8.000000000000000000e+00,8.114999961853000343e+01,8.735885336185424954e-01
2.200000000000000178e+00,1.310000000000000000e+03,7.900000000000000000e+01,8.826222726457212175e+00,9.325000000000000000e+02,1.840000000000000000e+02,1.081750000000000000e+03,1.260000000000000000e+02,1.646500000000000000e+03,9.462500000000000000e+02,8.325000166893000042e+00,7.979999923706100162e+01,8.777844450980445412e-01
2.200000000000000178e+00,1.291750000000000000e+03,9.500000000000000000e+01,8.301413416761816322e+00,9.115000000000000000e+02,1.930000000000000000e+02,1.102500000000000000e+03,1.310000000000000000e+02,1.590750000000000000e+03,9.567500000000000000e+02,9.700000047683699833e+00,7.115000152587900573e+01,8.569381279436316667e-01
2.899999999999999911e+00,1.383000000000000000e+03,1.500000000000000000e+02,1.115158121612940256e+01,1.019750000000000000e+03,2.430000000000000000e+02,1.008000000000000000e+03,1.350000000000000000e+02,1.718750000000000000e+03,1.104000000000000000e+03,9.775000095367399666e+00,6.762499809265099771e+01,8.185012074753433842e-01
4.799999999999999822e+00,1.580750000000000000e+03,3.070000000000000000e+02,2.079921686146054327e+01,1.318500000000000000e+03,2.810000000000000000e+02,7.985000000000000000e+02,1.510000000000000000e+02,2.083000000000000000e+03,1.408500000000000000e+03,1.034999990463300001e+01,6.417499923706100162e+01,8.065436331736659525e-01
6.900000000000000355e+00,1.775500000000000000e+03,4.610000000000000000e+02,2.735980749358676434e+01,1.487750000000000000e+03,3.830000000000000000e+02,7.022500000000000000e+02,1.720000000000000000e+02,2.332500000000000000e+03,1.704000000000000000e+03,9.650000095367399666e+00,6.930000114440899495e+01,8.319211444100879094e-01
6.099999999999999645e+00,1.640000000000000000e+03,4.010000000000000000e+02,2.401775693594922600e+01,1.404000000000000000e+03,3.510000000000000000e+02,7.427500000000000000e+02,1.650000000000000000e+02,2.191250000000000000e+03,1.653750000000000000e+03,9.649999856948900501e+00,6.775000000000000000e+01,8.133139353625914447e-01
3.899999999999999911e+00,1.312750000000000000e+03,1.970000000000000000e+02,1.277936824875817123e+01,1.076250000000000000e+03,2.400000000000000000e+02,9.572500000000000000e+02,1.360000000000000000e+02,1.706500000000000000e+03,1.284750000000000000e+03,9.125000000000000000e+00,6.397499942779499804e+01,7.419242244892505500e-01
1.500000000000000000e+00,9.645000000000000000e+02,6.100000000000000000e+01,4.707071919244754987e+00,7.485000000000000000e+02,9.400000000000000000e+01,1.325250000000000000e+03,8.500000000000000000e+01,1.332500000000000000e+03,8.210000000000000000e+02,8.175000190734900585e+00,6.339999961853000343e+01,6.904844466414399307e-01
1.000000000000000000e+00,9.127500000000000000e+02,2.600000000000000000e+01,2.645721509610589273e+00,6.292500000000000000e+02,4.700000000000000000e+01,1.564500000000000000e+03,5.300000000000000000e+01,1.252250000000000000e+03,5.517500000000000000e+02,8.249999880790699791e+00,6.082499885559099795e+01,6.657443604063102427e-01
1.699999999999999956e+00,1.080250000000000000e+03,5.500000000000000000e+01,5.854801514263040296e+00,8.050000000000000000e+02,1.220000000000000000e+02,1.253500000000000000e+03,9.700000000000000000e+01,1.375000000000000000e+03,8.155000000000000000e+02,8.325000286102300251e+00,5.852500057220500196e+01,6.437636096330573432e-01
1.899999999999999911e+00,1.043750000000000000e+03,5.300000000000000000e+01,6.374297509671530193e+00,8.290000000000000000e+02,1.330000000000000000e+02,1.247250000000000000e+03,1.100000000000000000e+02,1.378250000000000000e+03,8.315000000000000000e+02,7.725000143051100387e+00,5.967499923706100162e+01,6.307660602738635047e-01
1.399999999999999911e+00,9.877500000000000000e+02,4.000000000000000000e+01,4.132341795103468662e+00,7.180000000000000000e+02,8.200000000000000000e+01,1.395500000000000000e+03,9.100000000000000000e+01,1.303500000000000000e+03,6.915000000000000000e+02,7.125000000000000000e+00,6.179999923706100162e+01,6.275973687868803275e-01
8.000000000000000444e-01,8.887500000000000000e+02,2.100000000000000000e+01,1.869444635137027522e+00,5.742500000000000000e+02,-2.000000000000000000e+02,1.680250000000000000e+03,-2.000000000000000000e+02,1.187000000000000000e+03,5.120000000000000000e+02,6.975000023841899655e+00,6.227499961853000343e+01,6.261075278097893992e-01
-2.000000000000000000e+02,8.310000000000000000e+02,1.000000000000000000e+01,1.068292611641854739e+00,5.057500000000000000e+02,2.100000000000000000e+01,1.892750000000000000e+03,3.200000000000000000e+01,1.133750000000000000e+03,3.840000000000000000e+02,6.100000023841899655e+00,6.590000152587900573e+01,6.247536319724682485e-01
5.999999999999999778e-01,8.472500000000000000e+02,7.000000000000000000e+00,1.022414598975952549e+00,5.012500000000000000e+02,3.000000000000000000e+01,1.894500000000000000e+03,4.400000000000000000e+01,1.154750000000000000e+03,3.940000000000000000e+02,6.274999976158100345e+00,6.497500038146999657e+01,6.232823211022998633e-01
8.000000000000000444e-01,9.270000000000000000e+02,1.700000000000000000e+01,1.830431225834979747e+00,5.712500000000000000e+02,5.600000000000000000e+01,1.684750000000000000e+03,7.100000000000000000e+01,1.222750000000000000e+03,4.865000000000000000e+02,6.750000000000000000e+00,6.294999980926500172e+01,6.234275392144519312e-01
1.399999999999999911e+00,1.090500000000000000e+03,3.300000000000000000e+01,4.359340996864498052e+00,7.302500000000000000e+02,1.090000000000000000e+02,1.387000000000000000e+03,1.040000000000000000e+02,1.360750000000000000e+03,7.482500000000000000e+02,6.449999928474399624e+00,6.507500171661399690e+01,6.316281144389537250e-01
4.400000000000000355e+00,1.587000000000000000e+03,2.020000000000000000e+02,1.786558670483383437e+01,1.235500000000000000e+03,3.070000000000000000e+02,8.965000000000000000e+02,1.410000000000000000e+02,1.900250000000000000e+03,1.400250000000000000e+03,7.325000047683699833e+00,6.314999961853000343e+01,6.499331393073879415e-01
-2.000000000000000000e+02,1.544500000000000000e+03,-2.000000000000000000e+02,2.207416206322363195e+01,1.353000000000000000e+03,-2.000000000000000000e+02,7.672500000000000000e+02,-2.000000000000000000e+02,2.058000000000000000e+03,1.587750000000000000e+03,9.225000023841900543e+00,5.619999885559099795e+01,6.560651189171942121e-01
3.100000000000000089e+00,1.350250000000000000e+03,2.080000000000000000e+02,1.402701136675159077e+01,1.117500000000000000e+03,1.870000000000000000e+02,9.120000000000000000e+02,1.220000000000000000e+02,1.711750000000000000e+03,1.237000000000000000e+03,1.322499990463300001e+01,4.174999904632600334e+01,6.319501309937225475e-01
2.700000000000000178e+00,1.262750000000000000e+03,1.660000000000000000e+02,1.164564655970405660e+01,1.037250000000000000e+03,2.160000000000000000e+02,9.690000000000000000e+02,1.430000000000000000e+02,1.598250000000000000e+03,1.166500000000000000e+03,1.432500004768400004e+01,3.844999980926500172e+01,6.243042942153901320e-01
2.100000000000000089e+00,1.206250000000000000e+03,1.140000000000000000e+02,1.022466214395282691e+01,9.860000000000000000e+02,1.430000000000000000e+02,1.034500000000000000e+03,1.130000000000000000e+02,1.537000000000000000e+03,9.590000000000000000e+02,1.502500009536699999e+01,3.650000000000000000e+01,6.195323226057363186e-01
2.500000000000000000e+00,1.251500000000000000e+03,1.400000000000000000e+02,1.103993603930083900e+01,1.015750000000000000e+03,1.600000000000000000e+02,1.007500000000000000e+03,1.160000000000000000e+02,1.592750000000000000e+03,9.830000000000000000e+02,1.610000014305099825e+01,3.447499942779499804e+01,6.261647401566795557e-01
2.700000000000000178e+00,1.287000000000000000e+03,1.690000000000000000e+02,1.281644619641562421e+01,1.077500000000000000e+03,1.630000000000000000e+02,9.487500000000000000e+02,1.230000000000000000e+02,1.660250000000000000e+03,1.060750000000000000e+03,1.627500057220499841e+01,3.572500038146999657e+01,6.560306119627572485e-01
2.899999999999999911e+00,1.352750000000000000e+03,1.850000000000000000e+02,1.417385117791012838e+01,1.122250000000000000e+03,1.900000000000000000e+02,9.217500000000000000e+02,1.260000000000000000e+02,1.740000000000000000e+03,1.139250000000000000e+03,1.582500004768400004e+01,3.702499961853000343e+01,6.609611395034867831e-01
2.799999999999999822e+00,1.309000000000000000e+03,1.650000000000000000e+02,1.269056810337272445e+01,1.073250000000000000e+03,1.780000000000000000e+02,9.540000000000000000e+02,1.200000000000000000e+02,1.657250000000000000e+03,1.112250000000000000e+03,1.587499976158099990e+01,3.717500019073499828e+01,6.657285250911997299e-01
2.399999999999999911e+00,1.274000000000000000e+03,1.330000000000000000e+02,1.173840541626468692e+01,1.040500000000000000e+03,1.500000000000000000e+02,1.005750000000000000e+03,1.190000000000000000e+02,1.609750000000000000e+03,9.937500000000000000e+02,1.687500023841899832e+01,3.434999942779499804e+01,6.549085143270723108e-01
3.899999999999999911e+00,1.509500000000000000e+03,2.330000000000000000e+02,1.929097488627296286e+01,1.276500000000000000e+03,2.060000000000000000e+02,8.122500000000000000e+02,1.490000000000000000e+02,1.909750000000000000e+03,1.409500000000000000e+03,1.514999985694899998e+01,3.955000019073499828e+01,6.766265078085045293e-01
3.700000000000000178e+00,1.525250000000000000e+03,2.420000000000000000e+02,1.822617829169738357e+01,1.246000000000000000e+03,2.020000000000000000e+02,8.210000000000000000e+02,1.450000000000000000e+02,1.846750000000000000e+03,1.447750000000000000e+03,1.439999985694899998e+01,4.342500019073499828e+01,7.084497598177373900e-01
6.599999999999999645e+00,1.843000000000000000e+03,4.880000000000000000e+02,3.255627834707046731e+01,1.609750000000000000e+03,3.400000000000000000e+02,6.240000000000000000e+02,1.700000000000000000e+02,2.390250000000000000e+03,1.886500000000000000e+03,1.287500000000000000e+01,5.052500057220500196e+01,7.478032188508966227e-01
4.400000000000000355e+00,1.597750000000000000e+03,3.330000000000000000e+02,2.009294356449417762e+01,1.299000000000000000e+03,2.740000000000000000e+02,7.520000000000000000e+02,1.490000000000000000e+02,1.940500000000000000e+03,1.626750000000000000e+03,1.214999985694899998e+01,5.334999942779499804e+01,7.536202227825303801e-01
3.500000000000000000e+00,1.483500000000000000e+03,2.150000000000000000e+02,1.432134242262945811e+01,1.127000000000000000e+03,2.530000000000000000e+02,8.390000000000000000e+02,1.390000000000000000e+02,1.723000000000000000e+03,1.491000000000000000e+03,1.097500014305100002e+01,5.912500095367399666e+01,7.739800033862853645e-01
5.400000000000000355e+00,1.677250000000000000e+03,3.670000000000000000e+02,2.181286506943191839e+01,1.346000000000000000e+03,3.000000000000000000e+02,7.405000000000000000e+02,1.340000000000000000e+02,2.062000000000000000e+03,1.657000000000000000e+03,9.674999952316300167e+00,6.462499904632599623e+01,7.770739425473616180e-01
2.700000000000000178e+00,1.279500000000000000e+03,1.220000000000000000e+02,9.638999814518419029e+00,9.640000000000000000e+02,1.930000000000000000e+02,9.625000000000000000e+02,1.130000000000000000e+02,1.543500000000000000e+03,1.285250000000000000e+03,9.450000286102300251e+00,6.412500000000000000e+01,7.597465282359432415e-01
1.899999999999999911e+00,1.196250000000000000e+03,6.700000000000000000e+01,7.375139467546297567e+00,8.730000000000000000e+02,1.390000000000000000e+02,1.071250000000000000e+03,9.700000000000000000e+01,1.463250000000000000e+03,1.144250000000000000e+03,9.149999856948900501e+00,6.390000152587899862e+01,7.422764129225364327e-01
1.600000000000000089e+00,1.183750000000000000e+03,4.300000000000000000e+01,5.369604169687441697e+00,7.817500000000000000e+02,8.300000000000000000e+01,1.176250000000000000e+03,8.200000000000000000e+01,1.364500000000000000e+03,1.042750000000000000e+03,8.799999952316300167e+00,6.392499828338600310e+01,7.256153712649385801e-01
1.699999999999999956e+00,1.171750000000000000e+03,4.600000000000000000e+01,5.390103939543701372e+00,7.827500000000000000e+02,-2.000000000000000000e+02,1.178500000000000000e+03,-2.000000000000000000e+02,1.379750000000000000e+03,9.955000000000000000e+02,7.800000071525600376e+00,6.752499961853000343e+01,7.173121148941005165e-01
-2.000000000000000000e+02,1.147000000000000000e+03,5.600000000000000000e+01,6.199041963295952584e+00,8.210000000000000000e+02,1.090000000000000000e+02,1.132250000000000000e+03,8.300000000000000000e+01,1.411750000000000000e+03,9.915000000000000000e+02,7.000000000000000000e+00,7.107500076293899838e+01,7.157784693036635115e-01
1.000000000000000000e+00,9.782500000000000000e+02,3.000000000000000000e+01,2.577932199377853006e+00,6.247500000000000000e+02,6.200000000000000000e+01,1.420250000000000000e+03,6.500000000000000000e+01,1.274250000000000000e+03,8.192500000000000000e+02,8.299999952316300167e+00,6.357499980926500172e+01,6.981546204756908791e-01
1.199999999999999956e+00,1.099500000000000000e+03,2.700000000000000000e+01,2.908548009422834202e+00,6.462500000000000000e+02,5.300000000000000000e+01,1.406250000000000000e+03,6.000000000000000000e+01,1.267500000000000000e+03,8.350000000000000000e+02,7.200000047683699833e+00,6.747500038146999657e+01,6.886721470838881309e-01
1.500000000000000000e+00,1.112250000000000000e+03,4.700000000000000000e+01,5.136255828724420880e+00,7.702500000000000000e+02,1.390000000000000000e+02,1.228000000000000000e+03,7.700000000000000000e+01,1.408500000000000000e+03,9.397500000000000000e+02,6.349999904632600334e+00,7.189999961853000343e+01,6.931985587343715283e-01
2.700000000000000178e+00,1.335500000000000000e+03,1.320000000000000000e+02,1.181713860099235092e+01,1.043250000000000000e+03,2.560000000000000000e+02,9.352500000000000000e+02,9.600000000000000000e+01,1.678000000000000000e+03,1.191750000000000000e+03,6.450000166893000042e+00,7.155000114440899495e+01,6.944754797176014849e-01
3.700000000000000178e+00,1.408333333333300061e+03,2.390000000000000000e+02,1.514016119840756680e+01,1.153000000000000000e+03,2.950000000000000000e+02,8.303333333333299606e+02,1.190000000000000000e+02,1.776666666666699939e+03,1.411000000000000000e+03,9.566666603088400223e+00,5.966666793823200265e+01,7.123665611992754387e-01
3.200000000000000178e+00,1.447000000000000000e+03,1.600000000000000000e+02,1.291306309590715706e+01,1.080750000000000000e+03,2.500000000000000000e+02,8.685000000000000000e+02,1.260000000000000000e+02,1.666750000000000000e+03,1.465000000000000000e+03,1.237500000000000000e+01,5.117500019073499828e+01,7.334583850640766789e-01
4.099999999999999645e+00,1.541500000000000000e+03,2.830000000000000000e+02,1.613350884494902715e+01,1.183750000000000000e+03,2.960000000000000000e+02,8.082500000000000000e+02,1.580000000000000000e+02,1.779750000000000000e+03,1.582500000000000000e+03,1.564999985694899998e+01,4.219999980926500172e+01,7.450937577774329190e-01
3.600000000000000089e+00,1.451250000000000000e+03,2.100000000000000000e+02,1.401930101981500876e+01,1.117250000000000000e+03,2.390000000000000000e+02,8.752500000000000000e+02,1.610000000000000000e+02,1.679250000000000000e+03,1.387250000000000000e+03,1.840000009536700176e+01,3.382499980926500172e+01,7.089635701764620546e-01
2.799999999999999822e+00,1.328250000000000000e+03,1.540000000000000000e+02,1.227966407720053610e+01,1.059250000000000000e+03,1.530000000000000000e+02,9.865000000000000000e+02,1.240000000000000000e+02,1.599500000000000000e+03,1.100500000000000000e+03,1.935000038147000012e+01,3.127500009536700176e+01,6.950081047527402189e-01
2.000000000000000000e+00,1.206500000000000000e+03,1.120000000000000000e+02,8.618412576532277214e+00,9.242500000000000000e+02,1.180000000000000000e+02,1.087750000000000000e+03,1.020000000000000000e+02,1.488250000000000000e+03,8.497500000000000000e+02,1.802499961852999988e+01,3.480000019073499828e+01,7.126738741944919076e-01
2.000000000000000000e+00,1.239500000000000000e+03,1.080000000000000000e+02,9.196566740238417026e+00,9.470000000000000000e+02,1.190000000000000000e+02,1.049000000000000000e+03,1.160000000000000000e+02,1.531750000000000000e+03,9.470000000000000000e+02,1.837500000000000000e+01,3.364999961853000343e+01,7.042070208096350425e-01
2.500000000000000000e+00,1.306000000000000000e+03,1.110000000000000000e+02,1.024488708434446593e+01,9.867500000000000000e+02,1.380000000000000000e+02,1.004000000000000000e+03,1.240000000000000000e+02,1.554000000000000000e+03,1.078000000000000000e+03,1.762500000000000000e+01,3.510000038146999657e+01,7.012032509364388710e-01
2.299999999999999822e+00,1.326000000000000000e+03,9.700000000000000000e+01,1.061184446047373697e+01,1.000250000000000000e+03,1.480000000000000000e+02,9.755000000000000000e+02,1.250000000000000000e+02,1.601500000000000000e+03,1.083750000000000000e+03,1.667500019073499828e+01,3.779999923706100162e+01,7.117364038435914919e-01
3.200000000000000178e+00,1.472750000000000000e+03,1.910000000000000000e+02,1.545220996491528354e+01,1.162750000000000000e+03,2.270000000000000000e+02,8.305000000000000000e+02,1.480000000000000000e+02,1.779000000000000000e+03,1.394750000000000000e+03,1.609999990463299824e+01,4.102499961853000343e+01,7.451314943585404249e-01
4.200000000000000178e+00,1.609000000000000000e+03,2.580000000000000000e+02,1.963678466391727184e+01,1.286250000000000000e+03,2.770000000000000000e+02,7.575000000000000000e+02,1.650000000000000000e+02,1.922000000000000000e+03,1.611500000000000000e+03,1.582500004768400004e+01,4.240000057220500196e+01,7.569143276676089105e-01
4.200000000000000178e+00,1.610750000000000000e+03,2.840000000000000000e+02,1.920272791618361197e+01,1.274000000000000000e+03,2.790000000000000000e+02,7.542500000000000000e+02,1.610000000000000000e+02,1.915000000000000000e+03,1.697250000000000000e+03,1.565000009536699999e+01,4.410000038146999657e+01,7.786406550707862806e-01
4.200000000000000178e+00,1.620500000000000000e+03,2.690000000000000000e+02,1.826931035714971330e+01,1.247250000000000000e+03,2.830000000000000000e+02,7.620000000000000000e+02,1.590000000000000000e+02,1.860000000000000000e+03,1.885500000000000000e+03,1.532500004768400004e+01,4.677500057220500196e+01,8.091244285768236510e-01
3.100000000000000089e+00,1.444250000000000000e+03,1.800000000000000000e+02,1.314470430189378014e+01,1.088500000000000000e+03,2.140000000000000000e+02,8.440000000000000000e+02,1.430000000000000000e+02,1.747500000000000000e+03,1.623750000000000000e+03,1.464999985694899998e+01,4.862500000000000000e+01,8.059694141072295537e-01
2.600000000000000089e+00,1.418000000000000000e+03,1.160000000000000000e+02,1.087336715441586499e+01,1.009750000000000000e+03,1.720000000000000000e+02,8.920000000000000000e+02,1.300000000000000000e+02,1.603000000000000000e+03,1.536250000000000000e+03,1.470000028610200005e+01,4.927500057220500196e+01,8.193361244198358317e-01
2.899999999999999911e+00,1.533500000000000000e+03,9.300000000000000000e+01,1.096345795914182197e+01,1.013000000000000000e+03,1.900000000000000000e+02,8.885000000000000000e+02,1.290000000000000000e+02,1.610750000000000000e+03,1.534750000000000000e+03,1.394999980926499994e+01,5.360000038146999657e+01,8.497717204331877161e-01
2.799999999999999822e+00,1.483500000000000000e+03,1.310000000000000000e+02,1.186017851848331972e+01,1.044750000000000000e+03,1.740000000000000000e+02,8.797500000000000000e+02,1.190000000000000000e+02,1.624250000000000000e+03,1.529750000000000000e+03,1.464999985694899998e+01,5.150000000000000000e+01,8.536231326791222651e-01
2.500000000000000000e+00,1.366750000000000000e+03,9.200000000000000000e+01,8.624678823055866417e+00,9.245000000000000000e+02,1.280000000000000000e+02,9.525000000000000000e+02,1.040000000000000000e+02,1.543000000000000000e+03,1.337000000000000000e+03,1.254999995231599996e+01,5.890000057220500196e+01,8.537400738793904376e-01
2.399999999999999911e+00,1.344000000000000000e+03,1.320000000000000000e+02,9.737786456670193047e+00,9.677500000000000000e+02,-2.000000000000000000e+02,9.205000000000000000e+02,-2.000000000000000000e+02,1.619750000000000000e+03,1.278250000000000000e+03,1.164999985694899998e+01,6.342500019073499828e+01,8.674492315744939397e-01
-2.000000000000000000e+02,1.129500000000000000e+03,5.600000000000000000e+01,5.191654203204007167e+00,7.730000000000000000e+02,7.000000000000000000e+01,1.130250000000000000e+03,8.200000000000000000e+01,1.451750000000000000e+03,1.050500000000000000e+03,1.209999990463300001e+01,6.110000133514400034e+01,8.603162131672636992e-01
1.199999999999999956e+00,1.062000000000000000e+03,3.200000000000000000e+01,3.650423146324865087e+00,6.910000000000000000e+02,5.300000000000000000e+01,1.271500000000000000e+03,7.000000000000000000e+01,1.376750000000000000e+03,9.290000000000000000e+02,1.147500014305100002e+01,6.310000038146999657e+01,8.532753834381319180e-01
1.000000000000000000e+00,1.075750000000000000e+03,2.900000000000000000e+01,2.481341934640265645e+00,6.182500000000000000e+02,4.400000000000000000e+01,1.395250000000000000e+03,6.300000000000000000e+01,1.333000000000000000e+03,8.722500000000000000e+02,1.159999990463300001e+01,6.215000057220500196e+01,8.472636259100264633e-01
9.000000000000000222e-01,1.028250000000000000e+03,2.700000000000000000e+01,2.429984402277417743e+00,6.147500000000000000e+02,7.400000000000000000e+01,1.383500000000000000e+03,6.700000000000000000e+01,1.340000000000000000e+03,8.530000000000000000e+02,1.039999985694899998e+01,6.764999866485599966e+01,8.529987302926639314e-01
1.399999999999999911e+00,1.154500000000000000e+03,3.600000000000000000e+01,4.210510136054915087e+00,7.222500000000000000e+02,1.010000000000000000e+02,1.224750000000000000e+03,8.400000000000000000e+01,1.413750000000000000e+03,9.592500000000000000e+02,1.157499980926499994e+01,6.267499923706100162e+01,8.530382230087752982e-01
1.600000000000000089e+00,1.235250000000000000e+03,5.700000000000000000e+01,6.352276711074662074e+00,8.280000000000000000e+02,1.180000000000000000e+02,1.055250000000000000e+03,8.300000000000000000e+01,1.527000000000000000e+03,1.093250000000000000e+03,1.242499995231599996e+01,6.000000000000000000e+01,8.627151273296462808e-01
2.200000000000000178e+00,1.331500000000000000e+03,1.290000000000000000e+02,8.587110474608117272e+00,9.230000000000000000e+02,1.440000000000000000e+02,9.517500000000000000e+02,9.800000000000000000e+01,1.613750000000000000e+03,1.225000000000000000e+03,1.452500009536699999e+01,5.307499980926500172e+01,8.727816223552813391e-01
